GAME_ID,GAME_DATE,PREDICTED,ACTUAL,ERROR,ABS_ERROR
22300209,2023-11-19,115.08126,128,-12.918739318847656,12.918739318847656
22300213,2023-11-19,116.29666,102,14.296661376953125,14.296661376953125
22300214,2023-11-19,115.98546,140,-24.014541625976562,24.014541625976562
22300219,2023-11-20,120.6405,142,-21.3594970703125,21.3594970703125
22300223,2023-11-20,117.7838,124,-6.2162017822265625,6.2162017822265625
22300221,2023-11-20,102.51466,100,2.5146636962890625,2.5146636962890625
22300224,2023-11-20,124.18307,116,8.183067321777344,8.183067321777344
22300222,2023-11-20,119.143364,93,26.14336395263672,26.14336395263672
22300218,2023-11-20,118.833694,107,11.833694458007812,11.833694458007812
22300220,2023-11-20,107.12462,118,-10.875381469726562,10.875381469726562
22300217,2023-11-20,111.8214,118,-6.178596496582031,6.178596496582031
22300042,2023-11-21,116.22472,99,17.224716186523438,17.224716186523438
22300039,2023-11-21,120.139946,157,-36.86005401611328,36.86005401611328
22300041,2023-11-21,111.16647,107,4.166473388671875,4.166473388671875
22300040,2023-11-21,112.987274,122,-9.012725830078125,9.012725830078125
22300038,2023-11-21,111.32334,107,4.323341369628906,4.323341369628906
22300225,2023-11-22,118.08419,114,4.084190368652344,4.084190368652344
22300233,2023-11-22,117.39422,112,5.394218444824219,5.394218444824219
22300229,2023-11-22,110.54389,129,-18.45610809326172,18.45610809326172
22300232,2023-11-22,113.69864,99,14.698638916015625,14.698638916015625
22300227,2023-11-22,115.69743,145,-29.302566528320312,29.302566528320312
22300228,2023-11-22,108.89148,116,-7.1085205078125,7.1085205078125
22300226,2023-11-22,110.83023,119,-8.169769287109375,8.169769287109375
22300231,2023-11-22,98.602066,91,7.6020660400390625,7.6020660400390625
22300238,2023-11-22,116.871445,104,12.871444702148438,12.871444702148438
22300235,2023-11-22,119.73929,109,10.739288330078125,10.739288330078125
22300230,2023-11-22,116.482704,132,-15.517295837402344,15.517295837402344
22300234,2023-11-22,107.84702,102,5.847023010253906,5.847023010253906
22300236,2023-11-22,112.5087,115,-2.491302490234375,2.491302490234375
22300237,2023-11-22,113.00142,105,8.001419067382812,8.001419067382812
22300052,2023-11-24,112.10934,116,-3.8906631469726562,3.8906631469726562
22300048,2023-11-24,106.51779,86,20.517791748046875,20.517791748046875
22300050,2023-11-24,107.67836,124,-16.321640014648438,16.321640014648438
22300051,2023-11-24,119.709885,112,7.7098846435546875,7.7098846435546875
22300044,2023-11-24,120.47591,110,10.475906372070312,10.475906372070312
22300045,2023-11-24,111.16683,98,13.166831970214844,13.166831970214844
22300049,2023-11-24,118.260056,128,-9.739944458007812,9.739944458007812
22300043,2023-11-24,115.70852,96,19.708518981933594,19.708518981933594
22300047,2023-11-24,119.11575,113,6.115753173828125,6.115753173828125
22300046,2023-11-24,115.45872,108,7.458717346191406,7.458717346191406
22300244,2023-11-25,113.784294,88,25.78429412841797,25.78429412841797
22300243,2023-11-25,123.65606,100,23.65605926513672,23.65605926513672
22300242,2023-11-25,119.05119,121,-1.9488067626953125,1.9488067626953125
22300239,2023-11-25,112.50521,127,-14.494789123535156,14.494789123535156
22300240,2023-11-25,111.673256,97,14.673255920410156,14.673255920410156
22300241,2023-11-25,122.134285,136,-13.865715026855469,13.865715026855469
22300245,2023-11-26,112.28917,102,10.289169311523438,10.289169311523438
22300248,2023-11-26,110.110886,117,-6.8891143798828125,6.8891143798828125
22300252,2023-11-26,100.88818,120,-19.11181640625,19.11181640625
22300247,2023-11-26,113.12224,116,-2.8777618408203125,2.8777618408203125
22300251,2023-11-26,112.94636,102,10.946357727050781,10.946357727050781
22300250,2023-11-26,106.704025,109,-2.2959747314453125,2.2959747314453125
22300246,2023-11-26,119.20168,103,16.201683044433594,16.201683044433594
22300249,2023-11-26,115.93388,119,-3.0661163330078125,3.0661163330078125
22300257,2023-11-27,113.73331,113,0.733306884765625,0.733306884765625
22300256,2023-11-27,121.60874,112,9.608741760253906,9.608741760253906
22300255,2023-11-27,115.1647,94,21.164703369140625,21.164703369140625
22300253,2023-11-27,111.26075,126,-14.739250183105469,14.739250183105469
22300254,2023-11-27,119.065865,114,5.065864562988281,5.065864562988281
22300059,2023-11-28,120.275505,115,5.275505065917969,5.275505065917969
22300053,2023-11-28,103.26261,97,6.262611389160156,6.262611389160156
22300056,2023-11-28,117.15469,131,-13.845306396484375,13.845306396484375
22300060,2023-11-28,119.03135,123,-3.9686508178710938,3.9686508178710938
22300055,2023-11-28,121.491684,105,16.491683959960938,16.491683959960938
22300058,2023-11-28,105.72559,103,2.7255935668945312,2.7255935668945312
22300054,2023-11-28,112.135796,103,9.135795593261719,9.135795593261719
22300057,2023-11-28,101.02916,91,10.029159545898438,10.029159545898438
22300259,2023-11-29,112.49237,120,-7.50762939453125,7.50762939453125
22300260,2023-11-29,113.61097,105,8.610969543457031,8.610969543457031
22300264,2023-11-29,115.827,131,-15.172996520996094,15.172996520996094
22300261,2023-11-29,117.471886,91,26.471885681152344,26.471885681152344
22300263,2023-11-29,109.14158,124,-14.858421325683594,14.858421325683594
22300258,2023-11-29,119.90938,133,-13.090621948242188,13.090621948242188
22300262,2023-11-29,114.195335,114,0.19533538818359375,0.19533538818359375
22300272,2023-11-30,119.08292,137,-17.917083740234375,17.917083740234375
22300273,2023-11-30,112.61692,114,-1.3830795288085938,1.3830795288085938
22300266,2023-11-30,103.028984,129,-25.97101593017578,25.97101593017578
22300265,2023-11-30,106.11932,103,3.11932373046875,3.11932373046875
22300268,2023-11-30,102.02754,112,-9.972457885742188,9.972457885742188
22300270,2023-11-30,114.75047,90,24.750473022460938,24.750473022460938
22300269,2023-11-30,115.149185,113,2.1491851806640625,2.1491851806640625
22300267,2023-11-30,119.94915,132,-12.050849914550781,12.050849914550781
22300271,2023-11-30,113.02912,110,3.0291213989257812,3.0291213989257812
22300274,2023-12-01,117.22452,125,-7.775482177734375,7.775482177734375
